i,x,y,theta
346,6.66489498433377,2.50000181872824,6.46050194288789E-06
347,6.66580775576297,2.50000181759346,6.46644505760313E-06
348,6.66672059143323,2.50000181639454,6.47451684744695E-06
349,6.66763336329249,2.50000181522649,6.48066222971976E-06
350,6.66854619939753,2.50000181399422,6.48893622775918E-06
351,6.66945897169581,2.50000181279278,6.49528720833748E-06
352,6.67037180824329,2.50000181152706,6.50376709296617E-06
353,6.67128458098663,2.50000181029212,6.51032762519202E-06
354,6.67219741798114,2.50000180899284,6.51901749453808E-06
355,6.67311019117305,2.5000018077243,6.52579184068629E-06
356,6.67402302861739,2.50000180639135,6.5346960412572E-06
357,6.6749358022602,2.5000018050891,6.54168867627736E-06
358,6.67584864015641,2.50000180372238,6.55081174641452E-06
359,6.67676141425203,2.50000180238631,6.55802732521732E-06
360,6.67767425260196,2.50000180098571,6.56737397601823E-06
361,6.67858702715219,2.50000179961571,6.57481732377978E-06
362,6.67949986595766,2.50000179818111,6.58439243510899E-06
363,6.68041264096435,2.50000179677707,6.59206854728221E-06
364,6.6813254802272,2.50000179530835,6.60187717045219E-06
365,6.68223825569222,2.50000179387015,6.60979121724471E-06
366,6.68315109541435,2.50000179236721,6.61983858055544E-06
367,6.68406387133962,2.50000179089473,6.62799591343999E-06
368,6.68497671152299,2.50000178935743,6.6382874292895E-06
369,6.68588948791048,2.50000178785055,6.6466935884191E-06
370,6.68680232855707,2.50000178627877,6.65723486094904E-06
371,6.68771510540881,2.50000178473736,6.66589558321536E-06
372,6.68862794652068,2.50000178313097,6.6766924166667E-06
373,6.68954072383874,2.50000178155489,6.68561364424489E-06
374,6.69045356541798,2.50000177991376,6.69667205161795E-06
375,6.69136634320447,2.50000177830289,6.70585994092399E-06
376,6.69227918525323,2.50000177662689,6.7171861531901E-06
377,6.69319196351034,2.50000177498108,6.72664708434202E-06
378,6.69410480603083,2.50000177327005,6.73824756011661E-06
379,6.69501758476078,2.50000177158917,6.74798814689452E-06
380,6.69593042775525,2.50000176984298,6.75986958258403E-06
381,6.69684320696034,2.50000176812688,6.76989668298197E-06
382,6.69756355737111,2.50000176673056,6.6703745879767E-06
383,6.69828383447839,2.50000176526418,6.62204123226054E-06
384,6.69900401194448,2.50000176378269,6.59617771990069E-06
385,6.69972424346512,2.50000176221657,6.58516773191193E-06
386,6.70044441187979,2.50000176065564,6.57915800661198E-06
387,6.70116464889647,2.50000175903282,6.57914828184511E-06
388,6.70188482685834,2.50000175742593,6.5793300276613E-06
389,6.70260507299583,2.5000017557639,6.58283609159818E-06
390,6.70332525817238,2.5000017541226,6.58504132149756E-06
391,6.70404550948131,2.50000175242816,6.58973198794999E-06
392,6.70476569815013,2.50000175075637,6.59266363540926E-06
393,6.70548595174072,2.50000174903204,6.59782569953251E-06
394,6.7062061418897,2.50000174733101,6.60109512188652E-06
395,6.70692639646676,2.50000174557758,6.6065210322939E-06
396,6.70764658731672,2.50000174384758,6.61001861730753E-06
397,6.70836684244152,2.50000174206516,6.61565226292192E-06
398,6.7090870337638,2.50000174030616,6.6193500422982E-06
399,6.7098072893288,2.50000173849467,6.62517846385379E-06
400,6.71052748108116,2.50000173670657,6.62907125571398E-06
401,6.71124773707629,2.50000173486592,6.63509333213593E-06
402,6.71196792926259,2.50000173304862,6.63918217307055E-06
403,6.71268818569625,2.50000173117872,6.64540005706257E-06
404,6.71340837832518,2.50000172933214,6.64968776846631E-06
405,6.71412863520474,2.50000172743293,6.6561046297489E-06
406,6.71484882828204,2.500001725557,6.66059465328649E-06
407,6.7155690856118,2.50000172362841,6.66721407507884E-06
408,6.71628927914069,2.50000172172309,6.67191015077693E-06
409,6.71700953692315,2.50000171976505,6.67873595135984E-06
410,6.71772973090567,2.50000171783027,6.68364201611341E-06
411,6.71844998914259,2.50000171584273,6.69067818845522E-06
412,6.71917018358035,2.50000171387842,6.69579834063958E-06
413,6.71989044227327,2.50000171186132,6.70304903111875E-06
414,6.72061063716779,2.50000170986742,6.708387519124E-06
415,6.72133089631822,2.50000170782069,6.71585702221898E-06
416,6.72205109167102,2.50000170579713,6.72141824343579E-06
417,6.72277135128051,2.5000017037207,6.72911100316212E-06
418,6.72349154709316,2.50000170166742,6.73489950729815E-06
419,6.72421180716331,2.50000169956121,6.74282012181305E-06
420,6.72493200343743,2.50000169747813,6.7488406162916E-06
421,6.72565226396987,2.50000169534209,6.75699384375172E-06
422,6.72637246070711,2.50000169322914,6.76325119994447E-06
423,6.72709272170353,2.50000169106317,6.77164196503263E-06
424,6.7278129189056,2.50000168892028,6.77814122507524E-06
425,6.72853318036772,2.50000168672431,6.78677462591718E-06
426,6.72925337803637,2.50000168455139,6.79352100987856E-06
427,6.72997363996596,2.50000168232534,6.80240232542744E-06
428,6.730693838103,2.50000168012231,6.80940123885174E-06
429,6.73141410050189,2.50000167786611,6.81853593660577E-06
430,6.73213429910915,2.50000167563288,6.82579297843763E-06
431,6.73285456197921,2.50000167334643,6.83518672251773E-06
432,6.7335747610586,2.50000167108292,6.84270769347677E-06
433,6.73429502440176,2.50000166876613,6.85236635320218E-06
434,6.73501522395523,2.50000166647225,6.86015726459912E-06
435,6.73573548777345,2.50000166412503,6.87008692341625E-06
436,6.736455687803,2.50000166180069,6.87815400635584E-06
437,6.73717595209833,2.50000165942294,6.88836097134109E-06
438,6.73789615260602,2.50000165706804,6.89671068651893E-06
439,6.73861641738054,2.50000165465967,6.90720149836554E-06
440,6.73933661836849,2.50000165227411,6.9158405463058E-06
441,6.74005688362434,2.50000164983501,6.92662198978297E-06
442,6.74077708509472,2.50000164741869,6.93555732167479E-06
443,6.74149735083412,2.50000164494877,6.94663643676638E-06
444,6.74221755278916,2.50000164250158,6.9558752659563E-06
445,6.74293781901436,2.50000164000072,6.96725935952621E-06
446,6.74365802145637,2.50000163752256,6.97680917347312E-06
447,6.74437828816971,2.50000163499065,6.98850583165859E-06
448,6.74509849110103,2.5000016324814,6.99837440478711E-06
449,6.74562626523782,2.50000163061319,6.89642109171081E-06
450,6.74615396606992,2.50000162868737,6.84562286064788E-06
451,6.74668156726565,2.50000162675284,6.81730844819869E-06
452,6.74720922251961,2.50000162475386,6.8038495212023E-06
453,6.74773681467155,2.50000162275799,6.79538405623728E-06
454,6.74826447542861,2.50000162071517,6.79292292116892E-06
455,6.74879207713432,2.50000161868303,6.79064266703669E-06
456,6.74931974701839,2.5000016166088,6.79168939821307E-06
457,6.74984735594467,2.50000161454897,6.79142478108537E-06
458,6.7503750310058,2.50000161244846,6.79364725370765E-06
459,6.75090264342975,2.50000161036394,6.79410058017471E-06
460,6.75143032077775,2.50000160823916,6.79678554950868E-06
461,6.75195793468687,2.50000160613093,6.79756774036249E-06
462,6.75248561302619,2.50000160398255,6.80050737615303E-06
463,6.75301322764095,2.50000160185085,6.80150822251941E-06
464,6.7535409065325,2.50000159967898,6.80464582662905E-06
465,6.75406852162389,2.50000159752377,6.80583664007335E-06
466,6.75459620095978,2.50000159532837,6.80915853422393E-06
467,6.75512381648522,2.5000015931496,6.81053338659764E-06
468,6.75565149625501,2.50000159093058,6.81403771387911E-06
469,6.75617911221798,2.50000158872818,6.81559691144803E-06
470,6.75670679242972,2.50000158648551,6.81928510364137E-06
471,6.75723440883856,2.50000158425943,6.82103075190449E-06
472,6.75776208949924,2.50000158199306,6.82490526561574E-06
473,6.75828970635931,2.50000157974328,6.82684008991806E-06
474,6.75881738747288,2.5000015774532,6.83090378845116E-06
475,6.75934500478704,2.50000157517969,6.83303079901635E-06
476,6.75987268635562,2.50000157286586,6.83728676339691E-06
477,6.76040030412552,2.5000015705686,6.83960914604873E-06
478,6.76092798615048,2.500001568231,6.84406060832991E-06
479,6.76145560437736,2.50000156590997,6.84658168473369E-06
480,6.76198328685986,2.50000156354857,6.85123200375687E-06
481,6.76251090554484,2.50000156120374,6.8539552177953E-06
