i,x,y,theta
300,7.27869917797707,2.50007847720347,9.2247880102014E-05
301,7.28918972771845,2.50007945631669,9.01906663170312E-05
302,7.2994632748916,2.50008039403265,8.81515725900986E-05
303,7.30952434264349,2.50008129176899,8.61379348865507E-05
304,7.31937734634932,2.50008215098619,8.4155178800019E-05
305,7.32902660073056,2.50008297316012,8.2207252354743E-05
306,7.33847632547594,2.50008375976195,8.02969617952668E-05
307,7.34773064959988,2.50008451224358,7.84262320379601E-05
308,7.35679361484652,2.5000852320273,7.65963087031338E-05
309,7.36566917842012,2.50008592049856,7.48079148728587E-05
310,7.37436121526279,2.50008657900108,7.30613727598852E-05
311,7.38287352003842,2.50008720883378,7.1356698169296E-05
312,7.39120980893012,2.50008781124903,6.96936738509915E-05
313,7.39937372131974,2.50008838745181,6.80719064620905E-05
314,7.40736882139135,2.50008893859968,6.64908707943835E-05
315,7.41519859968254,2.50008946580319,6.49499441004024E-05
316,7.42286647459702,2.50008997012675,6.34484327169911E-05
317,7.43037579384638,2.50009045258969,6.19855961971817E-05
318,7.43772983587993,2.50009091416772,6.056066612904E-05
319,7.44493181128378,2.50009135579392,5.91728657741975E-05
320,7.45198486432871,2.50009177836084,5.7821387774411E-05
321,7.45889207451306,2.50009218272163,5.65054104580639E-05
322,7.46565645767383,2.50009256969155,5.52241079237025E-05
323,7.47228096726365,2.5000929400495,5.39766590777852E-05
324,7.47876849562949,2.50009329453943,5.27622518885125E-05
325,7.48512187528333,2.50009363387189,5.15800859381719E-05
326,7.49134388014978,2.50009395872539,5.04293740507051E-05
327,7.49743722678537,2.50009426974783,4.93093433687436E-05
328,7.50340457556963,2.50009456755786,4.82192360658466E-05
329,7.50924853186923,2.5000948527461,4.71583097983733E-05
330,7.51497164717682,2.50009512587647,4.61258379648263E-05
331,7.52057642022571,2.50009538748735,4.51211098202111E-05
332,7.52606529808107,2.5000956380927,4.41434304800138E-05
333,7.53144067720848,2.50009587818319,4.31921208406734E-05
334,7.53670490452023,2.50009610822724,4.22665174372947E-05
335,7.54186027839998,2.50009632867201,4.13659722539201E-05
336,7.54690904970619,2.50009653994438,4.04898524989302E-05
337,7.5518534227548,2.50009674245186,3.9637540355056E-05
338,7.55669555628159,2.50009693658347,3.88084327111599E-05
339,7.56143756438465,2.50009712271058,3.80019408815421E-05
340,7.56608151744733,2.50009730118768,3.72174903172235E-05
341,7.57062944304218,2.5000974723532,3.64545203126095E-05
342,7.57508332681611,2.50009763653021,3.57124837099693E-05
343,7.57944511335732,2.50009779402712,3.4990846603888E-05
344,7.58371670704428,2.50009794513834,3.4289088047173E-05
345,7.58789997287716,2.50009809014492,3.36066997593521E-05
346,7.59199673729207,2.5000982293152,3.29431858386146E-05
347,7.59600878895845,2.50009836290531,3.22980624777621E-05
348,7.59993787956,2.50009849115979,3.16708576848916E-05
349,7.60378572455945,2.50009861431211,3.10611110089922E-05
350,7.60755400394752,2.50009873258512,3.04683732704063E-05
351,7.61124436297639,2.50009884619163,2.98922062968426E-05
352,7.61485841287798,2.50009895533476,2.93321826646711E-05
353,7.61839773156745,2.50009906020849,2.87878854456113E-05
354,7.62186386433209,2.50009916099798,2.8258907958821E-05
355,7.62525832450595,2.50009925788004,2.7744853528399E-05
356,7.62858259413063,2.50009935102348,2.72453352462837E-05
357,7.63183812460224,2.50009944058948,2.67599757404443E-05
358,7.63502633730517,2.50009952673195,2.62884069482945E-05
359,7.63814862423259,2.50009960959785,2.58302698950045E-05
360,7.64120634859422,2.50009968932749,2.53852144771043E-05
361,7.6442008454115,2.50009976605489,2.49528992511126E-05
362,7.64713342210046,2.50009983990801,2.45329912267083E-05
363,7.65000535904254,2.50009991100906,2.41251656648567E-05
364,7.65281791014358,2.50009997947473,2.37291058806666E-05
365,7.6555723033813,2.50010004541649,2.33445030505873E-05
366,7.65826974134144,2.50010010894079,2.29710560243088E-05
367,7.66091140174277,2.50010017014931,2.26084711410118E-05
368,7.66349843795132,2.50010022913915,2.22564620497564E-05
369,7.66603197948392,2.5001002860031,2.19147495340113E-05
370,7.66851313250135,2.50010034082975,2.15830613403997E-05
371,7.67094298029132,2.50010039370375,2.12611320115676E-05
372,7.67332258374137,2.50010044470599,2.09487027226709E-05
373,7.67565298180213,2.50010049391371,2.06455211218082E-05
374,7.67793519194087,2.50010054140074,2.03513411742558E-05
375,7.68017021058576,2.50010058723761,2.00659230102366E-05
376,7.6823590135609,2.50010063149171,1.97890327763232E-05
377,7.68450255651237,2.50010067422746,1.95204424903579E-05
378,7.68660177532545,2.5001007155064,1.9259929899605E-05
379,7.68865758653329,2.50010075538735,1.90072783424069E-05
380,7.69067088771698,2.50010079392654,1.87622766130645E-05
381,7.69264255789752,2.50010083117771,1.85247188298359E-05
382,7.69457345791955,2.50010086719224,1.82944043060994E-05
383,7.69646443082721,2.50010090201923,1.80711374244048E-05
384,7.69831630223225,2.50010093570566,1.78547275136666E-05
385,7.70012988067443,2.5001009682964,1.76449887292038E-05
386,7.7019059579746,2.50010099983441,1.74417399355596E-05
387,7.70364530958036,2.50010103036073,1.72448045920733E-05
388,7.70534869490466,2.50010105991463,1.70540106411682E-05
389,7.70701685765733,2.50010108853368,1.68691903993527E-05
390,7.70865052616982,2.50010111625381,1.66901804507203E-05
391,7.71025041371316,2.50010114310938,1.65168215429251E-05
392,7.71181721880941,2.5001011691333,1.63489584857043E-05
393,7.71335162553661,2.50010119435702,1.61864400517461E-05
394,7.71485430382748,2.50010121881067,1.60291188799406E-05
395,7.71632590976188,2.50010124252307,1.58768513809675E-05
396,7.71776708585328,2.50010126552182,1.57294976449746E-05
